id;"team_name";"buff_1";"alias";"nickname";"buff_2";"buff_3";"dob";"hometown";"region_code";"user_id";"picture";"picture_small";"address";"postcode";"city";"state";"country";"description";"checked_out";"checked_out_time";"params";"class";"avatar";"group_link";"status";"roster_link"
247;"Stewart Manor Stumblers";;;"Stumblers";NULL;NULL;NULL;"Stewart Manor";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
248;"Mattydale Yellow Jackets";;;"Yellow Jackets";NULL;NULL;NULL;"Mattydale";"3";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"5";NULL;NULL;"0";NULL
249;"Philadelphia Quakers ";;;"Quakers";NULL;NULL;NULL;"Philadelphia ";"3";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"5";NULL;NULL;"0";NULL
250;"Oceanside Columbia Hose Co #1";;;"Columbia Hose Co #1";NULL;NULL;NULL;"Oceanside";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
251;"Baldwin Haligins";;;"Haligins";NULL;NULL;NULL;"Baldwin";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
252;"Baldwin";;;;NULL;NULL;NULL;"Baldwin";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
253;"Baldwin Clamdiggers";;;"Clamdiggers";NULL;NULL;NULL;"Baldwin";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
254;"Baldwin H&L Company";;;"H&L Company";NULL;NULL;NULL;"Baldwin";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
255;"Baldwin First Aid Company";;;"First Aid Company";NULL;NULL;NULL;"Baldwin";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
256;"Rockville Centre Lamplighters";;;"Lamplighters";NULL;NULL;NULL;"Rockville Centre";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
257;"Rockville Centre FD Screw Balls";;;"Screw Balls";NULL;NULL;NULL;"Rockville Centre FD";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
258;"Oceanside Hose #1";;;"Hose #1";NULL;NULL;NULL;"Oceanside";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
259;"Oceanside Hose #3";;;"Hose #3";NULL;NULL;NULL;"Oceanside";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
260;"Oceanside H&L No. 1";;;"H&L No. 1";NULL;NULL;NULL;"Oceanside";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
261;"South Floral Park On Taps";;;"On Taps";NULL;NULL;NULL;"South Floral Park";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
262;"Bellport Dune Bugs";;;"Dune Bugs";NULL;NULL;NULL;"Bellport";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
263;"Dix Hills Hill`s Angels";;;"Hill`s Angels";NULL;NULL;NULL;"Dix Hills";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
264;"Sayville Chiefs Ballbusters";;;"Chiefs Ballbusters";NULL;NULL;NULL;"Sayville";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
265;"Montour Falls Swamp Stomper";;;"Swamp Stomper";NULL;NULL;NULL;"Montour Falls";"2";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"4";NULL;NULL;"0";NULL
266;"North Bailey Jaguars";;;"Jaguars";NULL;NULL;NULL;"North Bailey";"2";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"4";NULL;NULL;"0";NULL
267;"Kenilworth Ducks";;;"Ducks";NULL;NULL;NULL;"Kenilworth";"2";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"4";NULL;NULL;"0";NULL
268;"Gratwick";;;;NULL;NULL;NULL;"Gratwick";"2";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"4";NULL;NULL;"0";NULL
269;"Breezy Point";;;;NULL;NULL;NULL;"Breezy Point";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"1";NULL;NULL;"0";NULL
270;"Port Washington Rowdy`s ";;;"Rowdy`s";NULL;NULL;NULL;"Port Washington";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"1";NULL;NULL;"0";NULL
271;"Port Washington Rangers";;;"Rangers";NULL;NULL;NULL;"Port Washington";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"1";NULL;NULL;"0";NULL
272;"Port Washington Runts";;;"Runts";NULL;NULL;NULL;"Port Washington";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"1";NULL;NULL;"0";NULL
273;"Glen Cove Juniors";;;"Juniors";NULL;NULL;NULL;"Glen Cove";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
274;"Massapequa Jr. Indians";;;"Jr. Indians";NULL;NULL;NULL;"Massapequa";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
275;"Riverhead Jr. Ironmen";;;"Jr. Ironmen";NULL;NULL;NULL;"Riverhead";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
276;"Sea Cliff Juniors";;;"Juniors";NULL;NULL;NULL;"Sea Cliff";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
277;"Locust Valley Jr. Chiefs";;;"Jr. Chiefs";NULL;NULL;NULL;"Locust Valley";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
278;"Meadowmere Park Jr. High Tides";;;"Jr. High Tides";NULL;NULL;NULL;"Meadowmere Park";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
279;"Eastport Jr. Flying Ducks";;;"Jr. Flying Ducks";NULL;NULL;NULL;"Eastport";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
280;"Port Washington Jr. Squirts";;;"Jr. Squirts";NULL;NULL;NULL;"Port Washington";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
281;"Terryville Juniors";;;"Juniors";NULL;NULL;NULL;"Terryville";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
282;"Bellport Jr. Beachcombers";;;"Jr. Beachcombers";NULL;NULL;NULL;"Bellport";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
283;"Holbrook Jr. Rebels";;;"Jr. Rebels";NULL;NULL;NULL;"Holbrook";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
284;"Bethpage Jr. Knucklebusters";;;"Jr. Knucklebusters";NULL;NULL;NULL;"Bethpage";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
285;"Woodmere Jr. Clamdiggers";;;"Jr. Clamdiggers";NULL;NULL;NULL;"Woodmere";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
286;"Lawrence-Cedarhurst Jr. Screech Owls";;;"Jr. Screech Owls";NULL;NULL;NULL;"Lawrence-Cedarhurst";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
287;"Oceanside Hose #2";;;"Hose #2";NULL;NULL;NULL;"Oceanside";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
288;"Point Breeze New Riders";;;"New Riders";NULL;NULL;NULL;"Point Breeze";"3";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"5";NULL;NULL;"0";NULL
289;"East Northport Steamrollers";;;"Steamrollers";NULL;NULL;NULL;"East Northport";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
290;"Spiegeltown";;;;NULL;NULL;NULL;"Spiegeltown";"3";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"5";NULL;NULL;"0";NULL
291;"Valley Stream Juniors";;;"Juniors";NULL;NULL;NULL;"Valley Stream";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
292;"Inwood Juniors";;;"Juniors";NULL;NULL;NULL;"Inwood";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
293;"Freeport Juniors";;;"Juniors";NULL;NULL;NULL;"Freeport";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
294;"Halesite FD Crabbers";;;"Crabbers";NULL;NULL;NULL;"Halesite FD";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
295;"Cold Spring Harbor Young Savages";;;"Young Savages";NULL;NULL;NULL;"Cold Spring Harbor";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
296;"Centerport Seagulls";;;"Seagulls";NULL;NULL;NULL;"Centerport";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
297;"Northport Mud Hans";;;"Mud Hans";NULL;NULL;NULL;"Northport";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
298;"Commack Chiefs";;;"Chiefs";NULL;NULL;NULL;"Commack";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
299;"Bridgehampton Cyclones";;;"Cyclones";NULL;NULL;NULL;"Bridgehampton";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
300;"Sackets Harbor Buckaroos";;;"Buckaroos";NULL;NULL;NULL;"Sackets Harbor";"3";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"5";NULL;NULL;"0";NULL
301;"Minoa Yellow Birds";;;"Yellow Birds";NULL;NULL;NULL;"Minoa";"3";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"5";NULL;NULL;"0";NULL
302;"Tonawanda";;;;NULL;NULL;NULL;"Tonawanda";"2";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"4";NULL;NULL;"0";NULL
303;"Fayetteville";;;;NULL;NULL;NULL;"Fayetteville";"3";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"5";NULL;NULL;"0";NULL
304;"Centereach Hose Jockeys";;;"Hose Jockeys";NULL;NULL;NULL;"Centereach";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"2";NULL;NULL;"0";NULL
305;"Gerrittsen Beach Beach Boys";;;"Beach Boys";NULL;NULL;NULL;"Gerrittsen Beach";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"1";NULL;NULL;"0";NULL
306;"Mineola Sad Sacks";;;"Sad Sacks";NULL;NULL;NULL;"Mineola";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"1";NULL;NULL;"0";NULL
307;"South Floral Park Southerners";;;"Southerners";NULL;NULL;NULL;"South Floral Park";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"1";NULL;NULL;"0";NULL
308;"Glen Cove Covers";;;"Covers";NULL;NULL;NULL;"Glen Cove";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
309;"Locust Valley Snoopys Raiders";;;"Snoopys Raiders";NULL;NULL;NULL;"Locust Valley";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
310;"Tupper Lake Vagabonds";;;"Vagabonds";NULL;NULL;NULL;"Tupper Lake";"3";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"5";NULL;NULL;"0";NULL
311;"Stittville Water Rats";;;"Water Rats";NULL;NULL;NULL;"Stittville";"3";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"5";NULL;NULL;"0";NULL
312;"Central Square Square Shooters";;;"Square Shooters";NULL;NULL;NULL;"Central Square";"3";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"5";NULL;NULL;"0";NULL
313;"Hilton Hose Haulers";;;"Hose Haulers";NULL;NULL;NULL;"Hilton";"2";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"4";NULL;NULL;"0";NULL
314;"Caughdenoy Red Devils";;;"Red Devils";NULL;NULL;NULL;"Caughdenoy";"3";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"5";NULL;NULL;"0";NULL
315;"Lowville Wolverines";;;"Wolverines";NULL;NULL;NULL;"Lowville";"3";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"5";NULL;NULL;"0";NULL
316;"Massena Pirates";;;"Pirates";NULL;NULL;NULL;"Massena";"3";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"5";NULL;NULL;"0";NULL
317;"Penfield Pirates";;;"Pirates";NULL;NULL;NULL;"Penfield";"2";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"4";NULL;NULL;"0";NULL
318;"Newton Falls Swallows";;;"Swallows";NULL;NULL;NULL;"Newton Falls";"3";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"5";NULL;NULL;"0";NULL
319;"West Hamilton Beach Dempsey Dumpers";;;"Dempsey Dumpers";NULL;NULL;NULL;"West Hamilton Beach";"9";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"1";NULL;NULL;"0";NULL
320;"Barrie Bees";;;"Bees";NULL;NULL;NULL;"Barrie";"2";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"4";NULL;NULL;"0";NULL
321;"Waddington Hell Divers";;;"Hell Divers";NULL;NULL;NULL;"Waddington";"3";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"5";NULL;NULL;"0";NULL
322;"Elwood";;;;NULL;NULL;NULL;"Elwood";"2";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"4";NULL;NULL;"0";NULL
323;"Brighton-Monroe Hornets";;;"Hornets";NULL;NULL;NULL;"Brighton-Monroe";"2";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"4";NULL;NULL;"0";NULL
324;"Baldwin North Enders";;;"North Enders";NULL;NULL;NULL;"Baldwin";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
325;"Island Park Old Timers";;;"Old Timers";NULL;NULL;NULL;"Island Park";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
326;"Oceanside Hose Co 3 Terrace Termites";;;"Terrace Termites";NULL;NULL;NULL;"Oceanside Hose Co 3";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
327;"Huntington Manor Hot Shots";;;"Hot Shots";NULL;NULL;NULL;"Huntington Manor";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
328;"Garden City Duds";;;"Duds";NULL;NULL;NULL;"Garden City";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
329;"Mount Sinai Dungeon Boys";;;"Dungeon Boys";NULL;NULL;NULL;"Mount Sinai";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
330;"Mineola Rainbow Riders";;;"Rainbow Riders";NULL;NULL;NULL;"Mineola";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
331;"West Brighton Blue Devils";;;"Blue Devils";NULL;NULL;NULL;"West Brighton";"2";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"4";NULL;NULL;"0";NULL
332;"Eggertsville";;;;NULL;NULL;NULL;"Eggertsville";"2";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"4";NULL;NULL;"0";NULL
333;"Bridgeport";;;;NULL;NULL;NULL;"Bridgeport";"3";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"5";NULL;NULL;"0";NULL
334;"Carmen Mud Ducks";;;"Mud Ducks";NULL;NULL;NULL;"Carmen";"3";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"5";NULL;NULL;"0";NULL
335;"Whitesboro Fleet Foots";;;"Fleet Foots";NULL;NULL;NULL;"Whitesboro";"3";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"5";NULL;NULL;"0";NULL
336;"East Rochester Kar Knockers";;;"Kar Knockers";NULL;NULL;NULL;"East Rochester";"2";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"4";NULL;NULL;"0";NULL
337;"Ontario Wildcats";;;"Wildcats";NULL;NULL;NULL;"Ontario";"2";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"4";NULL;NULL;"0";NULL
338;"Greece-Ridge Ridge Runners";;;"Ridge Runners";NULL;NULL;NULL;"Greece-Ridge";"2";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"4";NULL;NULL;"0";NULL
339;"Copiague Busters";;;"Busters";NULL;NULL;NULL;"Copiague";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"2";NULL;NULL;"0";NULL
340;"East Hampton Bonackers";;;"Bonackers";NULL;NULL;NULL;"East Hampton";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"2";NULL;NULL;"0";NULL
341;"Union Hill Panthers";;;"Panthers";NULL;NULL;NULL;"Union Hill";"2";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"4";NULL;NULL;"0";NULL
342;"Holley Holly Hawks";;;"Holly Hawks";NULL;NULL;NULL;"Holley";"2";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"4";NULL;NULL;"0";NULL
343;"Spring Brook The Brooks";;;"The Brooks";NULL;NULL;NULL;"Spring Brook";"2";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"4";NULL;NULL;"0";NULL
344;"Frankfort Center Ramblers";;;"Ramblers";NULL;NULL;NULL;"Frankfort Center";"3";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"5";NULL;NULL;"0";NULL
345;"Roslyn Fire Company";;;"Fire Company";NULL;NULL;NULL;"Roslyn Fire Company";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"1";NULL;NULL;"0";NULL
346;"Rockville Centre Engine 4";;;"Engine 4";NULL;NULL;NULL;"Rockville Centre";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
347;"Roosevelt Brush Rabbits";;;"Brush Rabbits";NULL;NULL;NULL;"Roosevelt";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"1";NULL;NULL;"0";NULL
348;"Calcium";;;;NULL;NULL;NULL;"Calcium";"3";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"5";NULL;NULL;"0";NULL
349;"Elicott Creek Bull Heads";;;"Bull Heads";NULL;NULL;NULL;"Elicott Creek";"2";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"4";NULL;NULL;"0";NULL
350;"Harris Hill";;;;NULL;NULL;NULL;"Harris Hill";"2";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"4";NULL;NULL;"0";NULL
351;"Westbury Phantoms";;;"Phantoms";NULL;NULL;NULL;"Westbury";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
352;"Adams Center";;;;NULL;NULL;NULL;"Adams Center";"3";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"5";NULL;NULL;"0";NULL
353;"Farmingdale Coyotes";;;"Coyotes";NULL;NULL;NULL;"Farmingdale";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
354;"Dix Hills Juniors";;;"Juniors";NULL;NULL;NULL;"Dix Hills";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"1";NULL
355;"East Rockaway Main Street";;;"Main Street";NULL;NULL;NULL;"East Rockaway";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
356;"East Herkimer Hells Angels";;;"Hells Angels";NULL;NULL;NULL;"East Herkimer";"3";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"5";NULL;NULL;"0";NULL
357;"East Rockaway Liberty Hose";;"east-rockaway-liberty-hose";"Liberty Hose";NULL;NULL;NULL;"East Rockaway";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
370;"Test Hometown`s Test Nickname`s";;"test-hometowns-test-nicknames";"Test Nickname`s";NULL;NULL;NULL;"Test Hometown`s";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"0";NULL;NULL;"0";NULL
371;"South Hempstead Lucky Sevens";;"south-hempstead-lucky-sevens";"Lucky Sevens";NULL;NULL;NULL;"South Hempstead";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"0";NULL;NULL;"0";NULL
372;"Merrick Fire Dept Night Riders";;"merrick-fire-dept-night-riders";"Night Riders";NULL;NULL;NULL;"Merrick Fire Dept";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"0";NULL;NULL;"0";NULL
373;"Cold Spring Harbor Owls";;"cold-spring-harbor-owls";"Owls";NULL;NULL;NULL;"Cold Spring Harbor";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"0";NULL;NULL;"0";NULL
374;"Williston Park Sparks";;"williston-park-sparks";"Sparks";NULL;NULL;NULL;"Williston Park";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"0";NULL;NULL;"0";NULL
